chr,pos,pval,mac,eff_size,SE
1,106080,0.23747051,28,8.530388,28.33768
1,106085,0.40115702,8,-9.628822,40.93387
1,106128,0.5882187,37,3.165612,23.585686
1,106129,0.5882187,37,3.165612,23.585686
1,106162,0.86637694,23,1.1939466,27.436405
1,106212,0.40115702,8,-9.628822,40.93387
1,106224,0.40115702,8,-9.628822,40.93387
1,106226,0.8384099,2,3.7307692,63.82406
1,106252,0.40115702,8,-9.628822,40.93387
1,106345,0.40115702,8,-9.628822,40.93387
1,106374,0.59093493,7,-6.3437834,42.072094
1,106408,0.2819301,5,-15.302691,49.823055
1,106470,0.40115702,8,-9.628822,40.93387
1,106479,0.9479057,2,-1.2500812,66.44513
1,106490,0.40115702,8,-9.628822,40.93387
1,106521,0.59093493,7,-6.3437834,42.072094
1,106568,0.9277445,20,0.6816145,28.690195
1,106606,0.4738595,6,-8.152323,40.55501
1,106611,0.684717,4,-5.983021,51.694904
1,106628,0.6849613,28,-2.6996546,25.860508
1,106683,0.05648434,1,51.29659,95.268974
1,106826,0.8384099,2,3.7307692,63.82406
1,106920,0.13893676,2,30.055126,72.11129
1,106967,0.34670654,1,-32.067802,116.48178
1,107090,0.5718286,14,-5.071901,33.084435
1,107144,0.95248914,10,0.5824213,35.89945
1,107207,0.40115702,8,-9.628822,40.93387
1,107242,0.3285178,1,-25.733858,90.221596
1,107322,0.40115702,8,-9.628822,40.93387
1,107412,0.99691206,1,-0.12023872,87.42236
1,107418,0.7414772,3,-6.058972,63.787174
1,107442,0.7414772,3,-6.058972,63.787174
1,107463,0.70138586,1,10.011777,90.31523
1,107510,0.40115702,8,-9.628822,40.93387
1,107559,0.40115702,8,-9.628822,40.93387
1,107598,0.40115702,8,-9.628822,40.93387
1,107599,0.40115702,8,-9.628822,40.93387
1,107615,0.59093493,7,-6.3437834,42.072094
1,107643,0.43561232,1,-20.314064,89.30808
1,107661,0.68555963,8,-4.365985,38.84902
1,107698,0.43561232,1,-20.314064,89.30808
1,107710,0.6862685,8,-4.6331806,41.110558
1,107727,0.6396431,15,-3.9839206,31.659939
1,107734,0.6396431,15,-3.9839206,31.659939
1,107857,0.9668946,3,0.7455686,62.593678
1,107878,0.9668946,3,0.7455686,62.593678
1,107891,0.639792,1,-12.317538,90.32306
1,107949,0.8008273,21,1.8583937,28.299896
1,107954,0.9668946,3,0.7455686,62.593678
1,108056,0.6329427,2,-8.885512,64.458336
1,108107,0.34670654,1,-32.067802,116.48178
1,108119,0.7414772,3,-6.058972,63.787174
1,108216,0.34670654,1,-32.067802,116.48178
1,108358,0.684717,4,-5.983021,51.694904
1,108371,0.684717,4,-5.983021,51.694904
1,108372,0.684717,4,-5.983021,51.694904
1,108399,0.9315193,66,0.43206978,21.059587
1,108400,0.17580819,29,9.220538,27.147097
1,108403,0.44979066,5,-10.352447,48.161785
1,108412,0.34670654,1,-32.067802,116.48178
1,108421,0.44979066,5,-10.352447,48.161785
1,108613,0.9668946,3,0.7455686,62.593678
1,108632,0.9195517,22,0.7059128,27.098719
1,108673,0.8319439,1,5.6506343,91.88896
1,108689,0.44244274,13,6.64196,32.646446
1,108696,0.50887007,39,3.7295625,22.990515
1,108722,0.16893668,5,18.806665,49.693398
1,108736,0.23206596,3,21.138807,62.88896
1,108738,0.16893668,5,18.806665,49.693398
1,108757,0.3285178,1,-25.733858,90.221596
1,108864,0.16893668,5,18.806665,49.693398
1,108887,0.2694446,12,10.124933,34.627598
1,108934,0.25626808,24,-8.062594,26.827381
1,108990,0.99563295,54,0.025747329,20.86478
1,109152,0.5588811,5,8.147295,49.819115
1,109218,0.9668946,3,0.7455686,62.593678
1,109257,0.9377651,67,0.3959077,21.186876
1,109312,0.9377651,67,0.3959077,21.186876
1,109325,0.9377651,67,0.3959077,21.186876
1,109328,0.7313209,2,6.66732,67.75646
1,109335,0.4393582,2,14.463661,65.78049
1,109405,0.9377651,67,0.3959077,21.186876
1,109472,0.8406949,49,1.0734645,22.009232
1,109487,0.34670654,1,-32.067802,116.48178
1,109627,0.5722353,65,2.8465266,21.245426
1,109695,0.05648434,1,51.29659,95.268974
1,109720,0.3419714,3,-14.373383,52.684692
1,109804,0.5338865,64,3.1529098,21.347351
1,109855,0.19452028,14,10.455926,31.278158
1,109984,0.5338865,64,3.1529098,21.347351
1,110059,0.37945506,55,4.654597,22.08018
1,110268,0.3285178,1,-25.733858,90.221596
1,110437,0.8247276,1,-5.8816485,91.26113
1,110812,0.448879,4,-11.497815,53.036186
1,111321,0.34670654,1,-32.067802,116.48178
1,111609,0.5588811,5,8.147295,49.819115
1,111730,0.8507939,1,4.818598,88.41885
1,111827,0.933132,9,-0.894501,38.601204
1,111864,0.5609185,44,3.3697262,23.419567
1,111926,0.17474689,1,37.798485,97.4282
1,111935,0.43561232,1,-20.314064,89.30808
1,111962,0.8247276,1,-5.8816485,91.26113
1,111977,0.48008803,1,19.457644,95.48404
1,111996,0.8319439,1,5.6506343,91.88896
1,111997,0.73727596,18,2.6206918,29.791283
1,112070,0.3285178,1,-25.733858,90.221596
1,112134,0.5338865,64,3.1529098,21.347351
1,112217,0.43561232,1,-20.314064,89.30808
1,112267,0.30995628,1,-25.377087,85.68503
1,112360,0.16893668,5,18.806665,49.693398
1,112437,0.5854804,1,-14.491746,91.16482
1,112482,0.43561232,1,-20.314064,89.30808
1,112561,0.97951895,2,-0.5111141,68.7845
1,112587,0.97071147,1,-0.94074655,88.15444
1,112648,0.46849746,1,-20.715986,97.8586
1,112771,0.43786544,16,6.470805,31.740513
1,112773,0.933132,9,-0.894501,38.601204
1,112859,0.70820475,2,-7.1158423,65.89712
1,112907,0.8000942,66,1.2749898,21.143732
1,113063,0.8319439,1,5.6506343,91.88896
1,113076,0.43653426,7,8.381577,39.63038
1,113216,0.5588811,5,8.147295,49.819115
1,113219,0.69576764,10,-4.0489683,37.50246
1,113339,0.47627366,5,-8.582238,42.648163
1,113595,0.4342915,1,-20.315947,89.075134
1,113765,0.6329427,2,-8.885512,64.458336
1,113877,0.68732184,5,5.2550263,46.79627
1,113905,0.018199211,1,63.007294,95.48893
1,113961,0.7414772,3,-6.058972,63.787174
1,114034,0.41803375,23,5.2253175,25.818449
1,114042,0.933132,9,-0.894501,38.601204
1,114056,0.6329427,2,-8.885512,64.458336
1,114076,0.933132,9,-0.894501,38.601204
1,114124,0.5588811,5,8.147295,49.819115
1,114135,0.43653426,7,8.381577,39.63038
1,114187,0.4618041,20,5.3544173,28.35402
1,114191,0.28937694,1,-29.45144,95.15233
1,114198,0.8319439,1,5.6506343,91.88896
1,114261,0.4393582,2,14.463661,65.78049
1,114262,0.4393582,2,14.463661,65.78049
1,114264,0.4393582,2,14.463661,65.78049
1,114286,0.79446447,1,-7.058234,93.04362
1,114333,0.881517,37,0.91428894,24.46195
1,114388,0.6329427,2,-8.885512,64.458336
1,114481,0.97951895,2,-0.5111141,68.7845
1,114574,0.32811308,1,-26.670317,93.381256
1,114582,0.43561232,1,-20.314064,89.30808
1,114648,0.5316562,43,3.6109877,23.357903
1,114701,0.73727596,18,2.6206918,29.791283
1,114720,0.40654045,1,-22.820826,94.16773
1,114737,0.9518922,40,0.3471042,23.281755
1,114764,0.43561232,1,-20.314064,89.30808
1,114792,0.73727596,18,2.6206918,29.791283
1,114800,0.43561232,1,-20.314064,89.30808
1,114847,0.43561232,1,-20.314064,89.30808
1,114915,0.90973955,28,0.66907126,23.748756
1,115062,0.6329427,2,-8.885512,64.458336
1,115242,0.6329427,2,-8.885512,64.458336
1,115320,0.5963765,26,3.2235005,24.511852
1,115566,0.82967424,65,1.1886019,22.59225
1,115593,0.41803375,23,5.2253175,25.818449
1,115608,0.80002564,1,-6.812845,92.40671
1,115688,0.32882753,51,5.597188,23.526245
1,115778,0.5142373,8,-7.4016933,40.543957
1,116086,0.97951895,2,-0.5111141,68.7845
1,116103,0.9842554,2,-0.3191781,56.39956
1,116167,0.3718757,32,5.8633757,26.135174
1,116183,0.41803375,23,5.2253175,25.818449
1,116448,0.2937699,1,-29.196342,95.199005
1,116452,0.390781,1,-23.085047,92.15988
1,116484,0.8448014,2,-4.168864,73.66761
1,116486,0.6702054,6,-4.903392,41.132458
1,116509,0.17815821,2,-25.940746,66.38163
1,116660,0.36444342,12,7.755937,32.557854
1,116851,0.8116592,1,-6.34531,91.51543
1,116886,0.5588811,5,8.147295,49.819115
1,116906,0.3845402,13,7.032574,31.045647
1,116915,0.34670654,1,-32.067802,116.48178
1,117004,0.15561587,2,-30.73049,74.43831
1,117024,0.7517896,5,-4.749381,52.684387
1,117033,0.4859241,2,14.815835,74.36257
1,117199,0.8029747,50,-1.2850562,21.393156
1,117223,0.6391166,23,3.1209931,26.268965
1,117226,0.6391166,23,3.1209931,26.268965
1,117229,0.6391166,23,3.1209931,26.268965
1,117234,0.6391166,23,3.1209931,26.268965
1,117241,0.6391166,23,3.1209931,26.268965
1,117247,0.6391166,23,3.1209931,26.268965
1,117262,0.5588811,5,8.147295,49.819115
1,117286,0.6391166,23,3.1209931,26.268965
1,117289,0.7141479,1,9.331857,88.15008
1,117328,0.7342459,68,1.8179636,22.09744
1,117329,0.7342459,68,1.8179636,22.09744
1,117331,0.7342459,68,1.8179636,22.09744
1,117375,0.802789,43,1.4785975,23.822401
1,117379,0.9393888,65,0.39203918,21.475801
1,117511,0.37793034,56,4.7841907,22.48315
1,117592,0.5953269,54,2.9081943,22.501781
1,117650,0.8319439,1,5.6506343,91.88896
1,117675,0.34670654,1,-32.067802,116.48178
1,117778,0.42490602,4,12.282554,54.829304
1,117787,0.9427753,8,0.82465166,41.411415
1,117892,0.36953637,1,28.261051,109.06354
1,117947,0.36953637,1,28.261051,109.06354
1,117955,0.17562217,3,-24.657093,62.911148
1,117994,0.17562217,3,-24.657093,62.911148
1,117997,0.49245718,45,3.9738894,23.524035
1,118039,0.17562217,3,-24.657093,62.911148
1,118048,0.3455922,2,-18.94295,69.21183
1,118192,0.8363284,24,1.2790831,24.688072
1,118441,0.9220639,50,-0.52263635,21.982807
1,118507,0.28631824,17,7.6576786,28.283926
1,118550,0.28631824,17,7.6576786,28.283926
1,118551,0.28631824,17,7.6576786,28.283926
1,118593,0.50240374,5,8.910279,47.736458
1,118615,0.36444342,12,7.755937,32.557854
1,118627,0.36444342,12,7.755937,32.557854
1,118709,0.8247276,1,-5.8816485,91.26113
1,118777,0.34670654,1,-32.067802,116.48178
1,118784,0.85388684,2,-3.4614785,65.27475
1,118803,0.27949417,1,-29.27859,92.66798
1,118811,0.2409634,16,8.688181,29.082413
1,118857,0.2409634,16,8.688181,29.082413
1,118888,0.42490602,4,12.282554,54.829304
1,118908,0.33236876,59,5.071986,21.873714
1,118910,0.33236876,59,5.071986,21.873714
1,118917,0.2409634,16,8.688181,29.082413
1,118926,0.2409634,16,8.688181,29.082413
1,118948,0.2409634,16,8.688181,29.082413
1,119003,0.2409634,16,8.688181,29.082413
1,119083,0.24023463,49,6.894858,23.763212
1,119137,0.28631824,17,7.6576786,28.283926
1,119155,0.28631824,17,7.6576786,28.283926
1,119179,0.28631824,17,7.6576786,28.283926
1,119191,0.43581125,18,5.496844,27.695309
1,119207,0.17562217,3,-24.657093,62.911148
1,119297,0.8319439,1,5.6506343,91.88896
1,119298,0.17562217,3,-24.657093,62.911148
1,119309,0.17562217,3,-24.657093,62.911148
1,119318,0.17562217,3,-24.657093,62.911148
1,119359,0.10969535,15,12.848256,31.410097
1,119421,0.5370471,63,3.258259,21.991846
1,119470,0.23897716,21,8.152568,27.450306
1,119479,0.5258127,24,4.2160416,26.229876
1,119481,0.42490602,4,12.282554,54.829304
1,119603,0.34670654,1,-32.067802,116.48178
1,119668,0.0997286,2,-43.545547,90.65137
1,119691,0.80672973,1,5.433743,77.05432
1,119702,0.2937699,1,-29.196342,95.199005
1,119735,0.78324306,5,3.8024254,49.17964
1,119952,0.10566182,1,45.382595,98.636635
1,120002,0.89365536,1,3.6359937,93.71271
1,120049,0.26946244,49,6.7067924,24.369118
1,120230,0.8535999,1,-4.994953,92.98097
1,120328,0.67410964,66,2.2614443,22.219137
1,120348,0.27035165,1,-29.559103,91.82317
1,120370,0.7987955,15,2.0401728,30.331387
1,120376,0.7255153,24,1.9687538,22.95577
1,120449,0.5293331,2,12.631378,70.31984
1,120456,0.3621204,35,5.5900693,24.779926
1,120471,0.6256911,14,4.005117,31.157495
1,120631,0.7987955,15,2.0401728,30.331387
1,120661,0.95199114,16,0.46926695,29.554678
1,120754,0.0997286,2,-43.545547,90.65137
1,120787,0.95199114,16,0.46926695,29.554678
1,120881,1.0,1,-0.08982295,89.48073
1,120935,0.639792,1,-12.317538,90.32306
1,121010,0.36953637,1,28.261051,109.06354
1,121015,0.3455922,2,-18.94295,69.21183
1,121077,0.30716357,49,6.238478,24.476036
1,121115,0.3455922,2,-18.94295,69.21183
1,121126,0.3455922,2,-18.94295,69.21183
1,121140,0.3455922,2,-18.94295,69.21183
1,121171,0.3455922,2,-18.94295,69.21183
1,121184,0.3455922,2,-18.94295,69.21183
1,121249,0.9589352,14,-0.4347375,31.470045
1,121258,0.8061378,1,-6.6620274,93.248474
1,121343,0.19219609,3,-22.736591,60.358643
1,121364,0.17871527,17,10.1436205,29.652864
1,121389,0.3455922,2,-18.94295,69.21183
1,121442,0.3455922,2,-18.94295,69.21183
1,121468,0.48043907,2,13.810699,68.700264
1,121560,0.3455922,2,-18.94295,69.21183
1,121593,0.2937699,1,-29.196342,95.199005
1,121630,0.3455922,2,-18.94295,69.21183
1,121750,0.3455922,2,-18.94295,69.21183
1,121774,0.51148635,2,12.547814,67.1221
1,121936,0.34670654,1,-32.067802,116.48178
1,122005,0.21182145,17,9.468913,29.711555
1,122230,0.2937699,1,-29.196342,95.199005
1,122338,0.639792,1,-12.317538,90.32306
1,122455,0.36953637,1,28.261051,109.06354
1,122503,0.98280823,21,0.14564443,26.124218
1,122510,0.10566182,1,45.382595,98.636635
1,122713,0.8247276,1,-5.8816485,91.26113
1,122719,0.3455922,2,-18.94295,69.21183
1,122809,0.17871709,18,9.869412,29.007265
1,123077,0.3455922,2,-18.94295,69.21183
1,123206,0.2937699,1,-29.196342,95.199005
1,123264,0.27949417,1,-29.27859,92.66798
1,123276,0.36444342,12,7.755937,32.557854
1,123313,0.78805214,19,-1.8805766,26.949654
1,123331,0.6853963,9,-3.907418,35.172127
1,123413,0.3455922,2,-18.94295,69.21183
1,123517,0.3455922,2,-18.94295,69.21183
1,123666,0.3455922,2,-18.94295,69.21183
1,123838,0.15884247,9,-13.353779,34.196796
1,123912,0.30892414,20,7.067838,27.506994
1,123924,0.7987955,15,2.0401728,30.331387
1,123971,0.3455922,2,-18.94295,69.21183
1,124073,0.3455922,2,-18.94295,69.21183
1,124128,0.71091694,1,-9.912997,91.83241
1,124192,0.3455922,2,-18.94295,69.21183
1,124449,0.3455922,2,-18.94295,69.21183
1,124667,0.78324306,5,3.8024254,49.17964
1,124868,0.79446447,1,-7.058234,93.04362
1,124904,0.3455922,2,-18.94295,69.21183
1,124924,0.3455922,2,-18.94295,69.21183
1,124975,0.8057129,1,-6.9021297,96.30229
1,124981,0.7002867,6,-4.2901797,39.996063
1,125155,0.9128855,17,-0.81180054,28.32999
1,125158,0.3455922,2,-18.94295,69.21183
1,125258,0.80002564,1,-6.812845,92.40671
1,125310,0.3455922,2,-18.94295,69.21183
1,125344,0.3455922,2,-18.94295,69.21183
1,125510,0.5854804,1,-14.491746,91.16482
1,125868,0.27455184,7,-11.796188,38.500515
1,126016,0.3455922,2,-18.94295,69.21183
1,126251,0.370771,11,7.3970947,31.615534
1,126260,0.3455922,2,-18.94295,69.21183
1,126445,0.34670654,1,-32.067802,116.48178
1,126504,0.5854804,1,-14.491746,91.16482
1,126520,0.8591885,18,-1.2802187,27.67207
1,126596,0.3455922,2,-18.94295,69.21183
1,126609,0.14412926,16,11.414703,30.606964
1,126631,0.3455922,2,-18.94295,69.21183
1,126819,0.3455922,2,-18.94295,69.21183
1,126927,0.27455184,7,-11.796188,38.500515
1,127093,0.24237685,44,7.459913,25.33107
1,127280,0.80002564,1,-6.812845,92.40671
1,127283,0.27455184,7,-11.796188,38.500515
1,127322,0.7484697,1,-8.680317,92.96917
1,127394,0.3809136,1,-19.083212,74.88059
1,127529,0.43653426,7,8.381577,39.63038
1,127535,0.3455922,2,-18.94295,69.21183
1,127568,0.46849746,1,-20.715986,97.8586
1,127578,0.3455922,2,-18.94295,69.21183
1,127623,0.83534026,1,-5.5126348,91.1669
1,127644,0.79446447,1,-7.058234,93.04362
1,127705,0.3455922,2,-18.94295,69.21183
1,127739,0.79446447,1,-7.058234,93.04362
1,127891,0.48075074,16,5.449119,29.705006
1,128095,0.79446447,1,-7.058234,93.04362
1,128116,0.7068969,50,-1.9858375,21.77122
1,128141,0.30995628,1,-25.377087,85.68503
1,128173,0.59075177,49,-2.8049612,21.571508
1,128182,0.59075177,49,-2.8049612,21.571508
1,128331,0.3455922,2,-18.94295,69.21183
1,128366,0.644311,49,-2.4006774,21.532087
1,128394,0.3455922,2,-18.94295,69.21183
1,128422,0.8566585,57,-0.8934085,20.774035
1,128445,0.23951621,22,-8.83024,28.053139
1,128485,0.8041866,6,-3.1634572,45.300804
1,128525,0.9518922,1,-1.6022398,91.361755
1,128536,0.79446447,1,-7.058234,93.04362
1,128640,0.79446447,1,-7.058234,93.04362
1,128668,0.36953637,1,28.261051,109.06354
1,128689,0.97951895,2,-0.5111141,68.7845
1,128728,0.48280784,52,3.798459,22.40359
1,128742,0.79446447,1,-7.058234,93.04362
1,128804,0.97951895,2,-0.5111141,68.7845
1,128821,0.97951895,2,-0.5111141,68.7845
1,128883,0.80002564,1,-6.812845,92.40671
1,129025,0.5727149,14,4.5766215,30.845543
1,129099,0.024621284,16,15.938949,28.68767
1,129112,0.80002564,1,-6.812845,92.40671
1,129125,0.5727149,14,4.5766215,30.845543
1,129134,0.34670654,1,-32.067802,116.48178
1,129141,0.36444342,12,7.755937,32.557854
1,129156,0.34670654,1,-32.067802,116.48178
1,129157,0.5727149,14,4.5766215,30.845543
1,129158,0.5727149,14,4.5766215,30.845543
1,129171,0.5727149,14,4.5766215,30.845543
1,129192,0.5727149,14,4.5766215,30.845543
1,129312,0.5727149,14,4.5766215,30.845543
1,129372,0.5727149,14,4.5766215,30.845543
1,129395,0.8057129,1,-6.9021297,96.30229
1,129419,0.5727149,14,4.5766215,30.845543
1,129441,0.5727149,14,4.5766215,30.845543
1,129451,0.27455184,7,-11.796188,38.500515
1,129517,0.5727149,14,4.5766215,30.845543
1,129524,0.36444342,12,7.755937,32.557854
1,129539,0.43577716,15,6.193315,30.402302
1,129564,0.27455184,7,-11.796188,38.500515
1,129571,0.07156375,1,49.033886,96.1428
1,129573,0.8243067,6,-2.8877199,46.161003
1,129589,0.10566182,1,45.382595,98.636635
1,129590,0.10566182,1,45.382595,98.636635
1,129607,0.09675764,51,8.8476925,22.480341
1,129771,0.31532913,4,-15.967434,55.251286
1,129841,0.33405867,52,5.526769,23.251236
1,129957,0.0997286,2,-43.545547,90.65137
1,129994,0.15884247,9,-13.353779,34.196796
1,130108,0.03548071,19,14.735421,28.172941
1,130139,0.03548071,19,14.735421,28.172941
1,130177,0.03548071,19,14.735421,28.172941
1,130226,0.27949417,1,-29.27859,92.66798
1,130266,0.36953637,1,28.261051,109.06354
1,130312,0.48043907,2,13.810699,68.700264
1,130355,0.46774122,4,-10.940195,52.611973
1,130421,0.6717111,27,-2.8641136,26.138695
1,130423,0.6717111,27,-2.8641136,26.138695
1,130461,0.4393582,2,14.463661,65.78049
1,130515,0.6799045,2,5.9769807,51.475903
1,130598,0.79649407,1,-5.398729,72.34808
1,130822,0.23445377,1,30.979456,91.10324
1,130856,0.8707953,20,1.0796409,25.986185
1,130857,0.96604246,7,0.4960396,41.872875
1,130870,0.9946515,17,-0.049709976,29.011879
1,130921,0.37514883,28,5.864959,26.277672
1,130941,0.79446447,1,-7.058234,93.04362
1,131070,0.32930627,28,6.5557423,26.56571
1,131117,0.34670654,1,-32.067802,116.48178
1,131265,0.34670654,1,-32.067802,116.48178
1,131281,0.8867515,57,0.7218776,21.202713
1,131301,0.090274855,14,14.075847,32.270664
1,131408,0.06573652,9,18.394611,37.967308
1,131456,0.40327767,33,5.3093605,25.346582
1,131470,0.42563483,2,-17.451056,75.396774
1,131486,0.2937699,1,-29.196342,95.199005
1,131494,0.39845905,55,4.787214,23.143309
1,131514,0.06573652,9,18.394611,37.967308
1,131523,0.17562217,3,-24.657093,62.911148
1,131714,0.020847209,1,62.56905,96.707
1,131784,0.639792,1,-12.317538,90.32306
1,131788,0.67650414,34,2.621757,24.975435
1,131792,0.6326186,18,3.6278887,29.098164
1,131883,0.9786084,16,0.20740505,29.515846
1,131889,0.9786084,16,0.20740505,29.515846
1,131977,0.9786084,16,0.20740505,29.515846
1,132067,0.5447286,1,-16.037275,90.795074
1,132160,0.088979214,1,48.458073,100.285965
1,132165,0.17279169,3,22.092339,58.139694
1,132190,0.8660272,58,0.89066803,21.861128
1,132221,0.30995628,1,-25.377087,85.68503
1,132268,0.82538736,57,1.1716317,21.963326
1,132276,0.6151382,54,2.6728418,22.062979
1,132288,0.82538736,57,1.1716317,21.963326
1,132346,0.79446447,1,-7.058234,93.04362
1,132383,0.79446447,1,-7.058234,93.04362
1,132414,0.0997286,2,-43.545547,90.65137
1,132430,0.8253345,7,2.276958,37.70139
1,132637,0.6712211,4,-6.342042,52.366272
1,132759,0.36953637,1,28.261051,109.06354
1,132773,0.3845165,65,4.869035,22.967636
1,132803,0.36849478,14,7.4373264,31.588047
1,132818,0.36849478,14,7.4373264,31.588047
1,132825,0.36849478,14,7.4373264,31.588047
1,132898,0.4855193,15,5.563431,30.53608
1,133021,0.36849478,14,7.4373264,31.588047
1,133090,0.36849478,14,7.4373264,31.588047
1,133117,0.36849478,14,7.4373264,31.588047
1,133144,0.232564,15,8.859704,29.078533
1,133186,0.21717873,18,8.864756,28.33285
1,133321,0.15349805,17,10.531757,29.06912
1,133357,0.15349805,17,10.531757,29.06912
1,133360,0.15349805,17,10.531757,29.06912
1,133463,0.21290849,2,33.21571,93.31496
1,133555,0.15474562,18,10.207097,28.41748
1,133591,0.15349805,17,10.531757,29.06912
1,133607,0.4433518,62,4.333394,23.030703
1,133616,0.15349805,17,10.531757,29.06912
1,133626,0.21717873,18,8.864756,28.33285
1,133701,0.21717873,18,8.864756,28.33285
1,133790,0.15349805,17,10.531757,29.06912
1,133794,0.780376,59,1.5574851,22.805113
1,133809,0.15349805,17,10.531757,29.06912
1,133827,0.15349805,17,10.531757,29.06912
1,133835,0.15349805,17,10.531757,29.06912
1,133845,0.15349805,17,10.531757,29.06912
1,133847,0.15349805,17,10.531757,29.06912
1,133880,0.15349805,17,10.531757,29.06912
1,133887,0.17279169,3,22.092339,58.139694
1,133893,0.15349805,17,10.531757,29.06912
1,133902,0.15349805,17,10.531757,29.06912
1,133922,0.10839424,18,11.584128,28.57606
1,133949,0.020847209,1,62.56905,96.707
1,133979,0.15349805,17,10.531757,29.06912
1,134063,0.32110527,19,6.970517,27.69472
1,134454,0.824596,3,4.2212815,66.43297
1,134504,0.020847209,1,62.56905,96.707
1,134689,0.020847209,1,62.56905,96.707
1,135133,0.9301475,57,-0.4966969,22.972902
1,135333,0.79446447,1,-7.058234,93.04362
1,135340,0.97071147,1,-0.94074655,88.15444
1,135402,0.95268977,28,0.36916494,24.711945
1,135420,0.6799045,2,5.9769807,51.475903
1,135490,0.3455922,2,-18.94295,69.21183
1,135493,0.95268977,28,0.36916494,24.711945
1,135500,0.95268977,28,0.36916494,24.711945
1,135519,0.95268977,28,0.36916494,24.711945
1,135548,0.4393582,2,14.463661,65.78049
1,135563,0.54784966,4,8.37342,49.79823
1,135587,0.9133756,63,-0.6086462,22.765392
1,135822,0.97951895,2,-0.5111141,68.7845
1,135853,0.13892578,13,12.499497,32.67503
1,135855,0.97951895,2,-0.5111141,68.7845
1,135861,0.57256097,2,-14.638826,88.9973
1,135972,0.8499845,6,-2.2137237,41.884243
1,135986,0.817739,13,1.953496,31.808035
1,135997,0.35412002,2,-17.386074,64.77356
1,136026,0.5854804,1,-14.491746,91.16482
1,136113,0.26237962,1,29.373682,91.46099
1,136175,0.24292514,10,-13.014223,39.597572
1,136188,0.16579396,56,7.0428033,21.60609
1,136201,0.90777105,1,-3.1365323,93.09086
1,136211,0.55533427,62,3.1937935,22.335642
1,136214,0.27949417,1,-29.27859,92.66798
1,136217,0.62771404,15,4.198862,32.568798
1,136232,0.36295366,6,-12.18251,47.013298
1,136241,0.36295366,6,-12.18251,47.013298
1,136245,0.824833,1,5.797052,90.38086
1,136267,0.36295366,6,-12.18251,47.013298
1,136341,0.4034044,66,4.6435833,22.829145
1,136361,0.19128646,9,13.718499,39.118233
1,136382,0.24292514,10,-13.014223,39.597572
1,136383,0.4034044,66,4.6435833,22.829145
1,136399,0.24292514,10,-13.014223,39.597572
1,136416,0.69162107,30,2.4522064,24.745378
1,136467,0.63672566,55,-2.399722,21.10978
1,136515,0.7048158,4,5.583941,52.295753
1,136538,0.20753582,2,24.260752,68.26495
1,136588,0.13892578,13,12.499497,32.67503
1,136717,0.49818635,67,3.7681966,22.839647
1,136773,0.84040374,65,-1.0067328,20.953793
1,136774,0.9839555,27,0.12961033,24.909235
1,136775,0.30498877,4,13.873947,48.864616
1,136778,0.9839555,27,0.12961033,24.909235
1,136780,0.3455922,2,-18.94295,69.21183
1,136781,0.3455922,2,-18.94295,69.21183
1,136793,0.9839555,27,0.12961033,24.909235
1,136834,0.9069041,22,-0.82352793,27.148382
1,136866,0.9839555,27,0.12961033,24.909235
1,136919,0.17279169,3,22.092339,58.139694
1,136955,0.97951895,2,-0.5111141,68.7845
1,136978,0.7533599,34,1.7776312,23.095963
1,137008,0.34670654,1,-32.067802,116.48178
1,137104,0.8550081,38,0.9756725,22.052341
1,137106,0.3455922,2,-18.94295,69.21183
1,137115,0.34670654,1,-32.067802,116.48178
1,137134,0.49905327,34,3.9899457,23.947918
1,137137,0.4393582,2,14.463661,65.78049
1,137216,0.40735188,1,-22.058678,91.21885
1,137446,0.817739,13,1.953496,31.808035
1,137545,0.5476001,54,-3.1124744,21.452553
1,137554,0.3455922,2,-18.94295,69.21183
1,137771,0.24899195,2,-22.321198,66.69221
1,137795,0.71595657,27,-2.295375,24.799492
1,137801,0.71595657,27,-2.295375,24.799492
1,137805,0.34662443,43,4.926475,22.022398
1,137819,0.34662443,43,4.926475,22.022398
1,137820,0.49818635,67,3.7681966,22.839647
1,137821,0.71595657,27,-2.295375,24.799492
1,137824,0.5635753,1,-15.759191,93.554565
1,137826,0.34662443,43,4.926475,22.022398
1,137837,0.71595657,27,-2.295375,24.799492
1,137959,0.71595657,27,-2.295375,24.799492
1,138060,0.71595657,27,-2.295375,24.799492
1,138086,0.71595657,27,-2.295375,24.799492
1,138094,0.4760777,11,6.200124,32.862778
1,138162,0.71595657,27,-2.295375,24.799492
1,138165,0.71595657,27,-2.295375,24.799492
1,138195,0.71595657,27,-2.295375,24.799492
1,138196,0.71595657,27,-2.295375,24.799492
1,138240,0.33082512,37,-5.820576,23.646288
1,138242,0.33082512,37,-5.820576,23.646288
1,138249,0.19128646,9,13.718499,39.118233
1,138250,0.33082512,37,-5.820576,23.646288
1,138254,0.33082512,37,-5.820576,23.646288
1,138257,0.020847209,1,62.56905,96.707
1,138300,0.33082512,37,-5.820576,23.646288
1,138325,0.33082512,37,-5.820576,23.646288
1,138335,0.33082512,37,-5.820576,23.646288
1,138393,0.33082512,37,-5.820576,23.646288
1,138416,0.24899195,2,-22.321198,66.69221
1,138417,0.817739,13,1.953496,31.808035
1,138420,0.817739,13,1.953496,31.808035
1,138467,0.3263983,24,6.0070896,24.8559
